id,category,variant_name,type,pattern,scenario,impact,example
3398,Proposal manipulation,Proposal manipulation Variant 998,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #998: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3399,Proposal manipulation,Proposal manipulation Variant 999,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #999: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3400,Proposal manipulation,Proposal manipulation Variant 1000,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #1000: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3401,Multisig failure,Multisig failure Variant 1,Signer impersonation,Signer validation missing,Multisig failure variant #1: Signer impersonation resulting from Signer validation missing. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
3402,Multisig failure,Multisig failure Variant 2,Signer impersonation,Signer validation missing,Multisig failure variant #2: Signer impersonation resulting from Signer validation missing. Exploited to loss of execution guarantees.,Loss of execution guarantees,Old signer key still active after role change.
3403,Multisig failure,Multisig failure Variant 3,Incorrect threshold,Threshold set lower than intended,Multisig failure variant #3: Incorrect threshold resulting from Threshold set lower than intended. Exploited to unauthorized execution.,Unauthorized execution,Old signer key still active after role change.
3404,Multisig failure,Multisig failure Variant 4,Signer impersonation,Threshold set lower than intended,Multisig failure variant #4: Signer impersonation resulting from Threshold set lower than intended. Exploited to unauthorized execution.,Unauthorized execution,Threshold = 1 allows any signer to execute critical ops.
3405,Multisig failure,Multisig failure Variant 5,Stale signer list,Stale key not removed from signer list,Multisig failure variant #5: Stale signer list resulting from Stale key not removed from signer list. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
3406,Multisig failure,Multisig failure Variant 6,Misconfigured module,Stale key not removed from signer list,Multisig failure variant #6: Misconfigured module resulting from Stale key not removed from signer list. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
3407,Multisig failure,Multisig failure Variant 7,Misconfigured module,Stale key not removed from signer list,Multisig failure variant #7: Misconfigured module resulting from Stale key not removed from signer list. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
3408,Multisig failure,Multisig failure Variant 8,Signer impersonation,Signer validation missing,Multisig failure variant #8: Signer impersonation resulting from Signer validation missing. Exploited to compromised signer takes control.,Compromised signer takes control,Old signer key still active after role change.
3409,Multisig failure,Multisig failure Variant 9,Incorrect threshold,Threshold set lower than intended,Multisig failure variant #9: Incorrect threshold resulting from Threshold set lower than intended. Exploited to unauthorized execution.,Unauthorized execution,Threshold = 1 allows any signer to execute critical ops.
3410,Multisig failure,Multisig failure Variant 10,Signer impersonation,Stale key not removed from signer list,Multisig failure variant #10: Signer impersonation resulting from Stale key not removed from signer list. Exploited to unauthorized execution.,Unauthorized execution,Threshold = 1 allows any signer to execute critical ops.
3411,Multisig failure,Multisig failure Variant 11,Stale signer list,Signer validation missing,Multisig failure variant #11: Stale signer list resulting from Signer validation missing. Exploited to unauthorized execution.,Unauthorized execution,Threshold = 1 allows any signer to execute critical ops.
3412,Multisig failure,Multisig failure Variant 12,Stale signer list,Signer validation missing,Multisig failure variant #12: Stale signer list resulting from Signer validation missing. Exploited to unauthorized execution.,Unauthorized execution,Threshold = 1 allows any signer to execute critical ops.
3413,Multisig failure,Multisig failure Variant 13,Signer impersonation,Threshold set lower than intended,Multisig failure variant #13: Signer impersonation resulting from Threshold set lower than intended. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
3414,Multisig failure,Multisig failure Variant 14,Signer impersonation,Threshold set lower than intended,Multisig failure variant #14: Signer impersonation resulting from Threshold set lower than intended. Exploited to compromised signer takes control.,Compromised signer takes control,Old signer key still active after role change.
3415,Multisig failure,Multisig failure Variant 15,Incorrect threshold,Signer validation missing,Multisig failure variant #15: Incorrect threshold resulting from Signer validation missing. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
3416,Multisig failure,Multisig failure Variant 16,Incorrect threshold,Threshold set lower than intended,Multisig failure variant #16: Incorrect threshold resulting from Threshold set lower than intended. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
3417,Multisig failure,Multisig failure Variant 17,Signer impersonation,Threshold set lower than intended,Multisig failure variant #17: Signer impersonation resulting from Threshold set lower than intended. Exploited to unauthorized execution.,Unauthorized execution,Threshold = 1 allows any signer to execute critical ops.
3418,Multisig failure,Multisig failure Variant 18,Signer impersonation,Signer validation missing,Multisig failure variant #18: Signer impersonation resulting from Signer validation missing. Exploited to loss of execution guarantees.,Loss of execution guarantees,Old signer key still active after role change.
3419,Multisig failure,Multisig failure Variant 19,Misconfigured module,Signer validation missing,Multisig failure variant #19: Misconfigured module resulting from Signer validation missing. Exploited to compromised signer takes control.,Compromised signer takes control,Threshold = 1 allows any signer to execute critical ops.
