id,category,variant_name,type,pattern,scenario,impact,example
5925,Nonce handling bugs,Nonce handling bugs Variant 925,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #925: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5926,Nonce handling bugs,Nonce handling bugs Variant 926,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #926: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5927,Nonce handling bugs,Nonce handling bugs Variant 927,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #927: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5928,Nonce handling bugs,Nonce handling bugs Variant 928,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #928: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5929,Nonce handling bugs,Nonce handling bugs Variant 929,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #929: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5930,Nonce handling bugs,Nonce handling bugs Variant 930,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #930: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5931,Nonce handling bugs,Nonce handling bugs Variant 931,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #931: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5932,Nonce handling bugs,Nonce handling bugs Variant 932,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #932: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5933,Nonce handling bugs,Nonce handling bugs Variant 933,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #933: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5934,Nonce handling bugs,Nonce handling bugs Variant 934,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #934: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5935,Nonce handling bugs,Nonce handling bugs Variant 935,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #935: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5936,Nonce handling bugs,Nonce handling bugs Variant 936,Nonce desync,Local nonce tracker desynced,Nonce handling bugs variant #936: Nonce desync caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5937,Nonce handling bugs,Nonce handling bugs Variant 937,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #937: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5938,Nonce handling bugs,Nonce handling bugs Variant 938,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #938: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5939,Nonce handling bugs,Nonce handling bugs Variant 939,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #939: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5940,Nonce handling bugs,Nonce handling bugs Variant 940,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #940: Nonce desync caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5941,Nonce handling bugs,Nonce handling bugs Variant 941,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #941: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5942,Nonce handling bugs,Nonce handling bugs Variant 942,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #942: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5943,Nonce handling bugs,Nonce handling bugs Variant 943,Nonce desync,Tx pool accepts same nonce twice,Nonce handling bugs variant #943: Nonce desync caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5944,Nonce handling bugs,Nonce handling bugs Variant 944,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #944: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5945,Nonce handling bugs,Nonce handling bugs Variant 945,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #945: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5946,Nonce handling bugs,Nonce handling bugs Variant 946,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #946: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5947,Nonce handling bugs,Nonce handling bugs Variant 947,Replayed tx from pool,Local nonce tracker desynced,Nonce handling bugs variant #947: Replayed tx from pool caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Tx pool duplicates nonce under heavy load.
5948,Nonce handling bugs,Nonce handling bugs Variant 948,Replayed tx from pool,Tx pool accepts same nonce twice,Nonce handling bugs variant #948: Replayed tx from pool caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5949,Nonce handling bugs,Nonce handling bugs Variant 949,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #949: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5950,Nonce handling bugs,Nonce handling bugs Variant 950,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #950: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5951,Nonce handling bugs,Nonce handling bugs Variant 951,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #951: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5952,Nonce handling bugs,Nonce handling bugs Variant 952,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #952: Nonce desync caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5953,Nonce handling bugs,Nonce handling bugs Variant 953,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #953: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5954,Nonce handling bugs,Nonce handling bugs Variant 954,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #954: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5955,Nonce handling bugs,Nonce handling bugs Variant 955,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #955: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to tx stuck.,Tx stuck,Tx pool duplicates nonce under heavy load.
5956,Nonce handling bugs,Nonce handling bugs Variant 956,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #956: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5957,Nonce handling bugs,Nonce handling bugs Variant 957,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #957: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to tx stuck.,Tx stuck,Stale state causes wallet to send wrong nonce.
5958,Nonce handling bugs,Nonce handling bugs Variant 958,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #958: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5959,Nonce handling bugs,Nonce handling bugs Variant 959,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #959: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5960,Nonce handling bugs,Nonce handling bugs Variant 960,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #960: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5961,Nonce handling bugs,Nonce handling bugs Variant 961,Nonce desync,Node reads nonce from outdated state,Nonce handling bugs variant #961: Nonce desync caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
5962,Nonce handling bugs,Nonce handling bugs Variant 962,Duplicate tx acceptance,Local nonce tracker desynced,Nonce handling bugs variant #962: Duplicate tx acceptance caused by Local nonce tracker desynced. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5963,Nonce handling bugs,Nonce handling bugs Variant 963,Replayed tx from pool,Node reads nonce from outdated state,Nonce handling bugs variant #963: Replayed tx from pool caused by Node reads nonce from outdated state. Exploited to unexpected transaction execution.,Unexpected transaction execution,Stale state causes wallet to send wrong nonce.
5964,Nonce handling bugs,Nonce handling bugs Variant 964,Duplicate tx acceptance,Tx pool accepts same nonce twice,Nonce handling bugs variant #964: Duplicate tx acceptance caused by Tx pool accepts same nonce twice. Exploited to replay attacks.,Replay attacks,Stale state causes wallet to send wrong nonce.
5965,Nonce handling bugs,Nonce handling bugs Variant 965,Duplicate tx acceptance,Node reads nonce from outdated state,Nonce handling bugs variant #965: Duplicate tx acceptance caused by Node reads nonce from outdated state. Exploited to replay attacks.,Replay attacks,Tx pool duplicates nonce under heavy load.
