main_type,component,behavior,condition,test_name,owner,tool,metric,evidence
DAO / On-Chain Governance,compliance_mapper,validates_signature,after_deploy,test_governance_compliance__dao___on_chain_governance__compliance_mapper__validates_signature__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,validates_signature,quarterly_audit,test_governance_compliance__dao___on_chain_governance__compliance_mapper__validates_signature__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,validates_signature,on_incident,test_governance_compliance__dao___on_chain_governance__compliance_mapper__validates_signature__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,validates_signature,on_request,test_governance_compliance__dao___on_chain_governance__compliance_mapper__validates_signature__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,generates_report,during_commit,test_governance_compliance__dao___on_chain_governance__compliance_mapper__generates_report__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,generates_report,before_merge,test_governance_compliance__dao___on_chain_governance__compliance_mapper__generates_report__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,generates_report,after_deploy,test_governance_compliance__dao___on_chain_governance__compliance_mapper__generates_report__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,generates_report,quarterly_audit,test_governance_compliance__dao___on_chain_governance__compliance_mapper__generates_report__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,generates_report,on_incident,test_governance_compliance__dao___on_chain_governance__compliance_mapper__generates_report__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,generates_report,on_request,test_governance_compliance__dao___on_chain_governance__compliance_mapper__generates_report__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,executes_vote,during_commit,test_governance_compliance__dao___on_chain_governance__compliance_mapper__executes_vote__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,executes_vote,before_merge,test_governance_compliance__dao___on_chain_governance__compliance_mapper__executes_vote__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,executes_vote,after_deploy,test_governance_compliance__dao___on_chain_governance__compliance_mapper__executes_vote__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,executes_vote,quarterly_audit,test_governance_compliance__dao___on_chain_governance__compliance_mapper__executes_vote__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,executes_vote,on_incident,test_governance_compliance__dao___on_chain_governance__compliance_mapper__executes_vote__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,executes_vote,on_request,test_governance_compliance__dao___on_chain_governance__compliance_mapper__executes_vote__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,trains_user,during_commit,test_governance_compliance__dao___on_chain_governance__compliance_mapper__trains_user__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,trains_user,before_merge,test_governance_compliance__dao___on_chain_governance__compliance_mapper__trains_user__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,trains_user,after_deploy,test_governance_compliance__dao___on_chain_governance__compliance_mapper__trains_user__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,trains_user,quarterly_audit,test_governance_compliance__dao___on_chain_governance__compliance_mapper__trains_user__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,trains_user,on_incident,test_governance_compliance__dao___on_chain_governance__compliance_mapper__trains_user__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,compliance_mapper,trains_user,on_request,test_governance_compliance__dao___on_chain_governance__compliance_mapper__trains_user__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,defines_policy,during_commit,test_governance_compliance__dao___on_chain_governance__risk_registry__defines_policy__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,defines_policy,before_merge,test_governance_compliance__dao___on_chain_governance__risk_registry__defines_policy__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,defines_policy,after_deploy,test_governance_compliance__dao___on_chain_governance__risk_registry__defines_policy__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,defines_policy,quarterly_audit,test_governance_compliance__dao___on_chain_governance__risk_registry__defines_policy__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,defines_policy,on_incident,test_governance_compliance__dao___on_chain_governance__risk_registry__defines_policy__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,defines_policy,on_request,test_governance_compliance__dao___on_chain_governance__risk_registry__defines_policy__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,approves_change,during_commit,test_governance_compliance__dao___on_chain_governance__risk_registry__approves_change__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,approves_change,before_merge,test_governance_compliance__dao___on_chain_governance__risk_registry__approves_change__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,approves_change,after_deploy,test_governance_compliance__dao___on_chain_governance__risk_registry__approves_change__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,approves_change,quarterly_audit,test_governance_compliance__dao___on_chain_governance__risk_registry__approves_change__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,approves_change,on_incident,test_governance_compliance__dao___on_chain_governance__risk_registry__approves_change__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,approves_change,on_request,test_governance_compliance__dao___on_chain_governance__risk_registry__approves_change__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,tracks_exception,during_commit,test_governance_compliance__dao___on_chain_governance__risk_registry__tracks_exception__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,tracks_exception,before_merge,test_governance_compliance__dao___on_chain_governance__risk_registry__tracks_exception__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,tracks_exception,after_deploy,test_governance_compliance__dao___on_chain_governance__risk_registry__tracks_exception__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,tracks_exception,quarterly_audit,test_governance_compliance__dao___on_chain_governance__risk_registry__tracks_exception__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,tracks_exception,on_incident,test_governance_compliance__dao___on_chain_governance__risk_registry__tracks_exception__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,tracks_exception,on_request,test_governance_compliance__dao___on_chain_governance__risk_registry__tracks_exception__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,verifies_control,during_commit,test_governance_compliance__dao___on_chain_governance__risk_registry__verifies_control__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,verifies_control,before_merge,test_governance_compliance__dao___on_chain_governance__risk_registry__verifies_control__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,verifies_control,after_deploy,test_governance_compliance__dao___on_chain_governance__risk_registry__verifies_control__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,verifies_control,quarterly_audit,test_governance_compliance__dao___on_chain_governance__risk_registry__verifies_control__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,verifies_control,on_incident,test_governance_compliance__dao___on_chain_governance__risk_registry__verifies_control__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,verifies_control,on_request,test_governance_compliance__dao___on_chain_governance__risk_registry__verifies_control__on_request,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,logs_evidence,during_commit,test_governance_compliance__dao___on_chain_governance__risk_registry__logs_evidence__during_commit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,logs_evidence,before_merge,test_governance_compliance__dao___on_chain_governance__risk_registry__logs_evidence__before_merge,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,logs_evidence,after_deploy,test_governance_compliance__dao___on_chain_governance__risk_registry__logs_evidence__after_deploy,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,logs_evidence,quarterly_audit,test_governance_compliance__dao___on_chain_governance__risk_registry__logs_evidence__quarterly_audit,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
DAO / On-Chain Governance,risk_registry,logs_evidence,on_incident,test_governance_compliance__dao___on_chain_governance__risk_registry__logs_evidence__on_incident,DAO Council / Multisig,"Snapshot, Governor Bravo, Gnosis Safe",quorum_participation_pct,proposal_receipt.tx
